code,quantity,sale_date,labels
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-09,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-10,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-11,4
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-11,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-12,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-13,11
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-13,11
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-13,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-14,11
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-14,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,3,2016-10-15,5
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-15,11
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,4,2016-10-15,2
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-15,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-16,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-17,4
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-17,4
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,2,2016-10-17,4
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-17,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-18,8
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-19,9
32ceebf3efea1d04ace4183d20d4da5b,1,2016-10-19,8
